5.967,3.4,0.29,3.7,36.263,0.43438
6.304,4.5,0.45,4.09,21.482,0.23823
6.259,3.6,0.44,3.8,25.268,0.31481
6.312,3.5,0.4,4.75,23.259,0.34925
6.298,2.9,0.36,4.72,18.991,0.38526
6.299,2.1,0.35,4.33,5.874,0.37225
6.354,2,0.38,3.83,7.806,0.45869
6.377,1.5,0.33395,3.7853,8.848,0.39676
6.31,1.2,0.26,3.92,12.688,0.27915
6.131,1.2,0.23,4.05,12.044,0.21753
5.932,1.8,0.2,4.82,7.474,0.17563
5.859,0.7,0.13935,5.0081,3.929,0.14756
5.966,0.2,0.19,4.2,14.024,0.2135
6.106,1.6,0.45,2.9,29.91,0.20864
6.207,1.6,0.77,3.14,33.929,0.35907
6.373,1.8,1.21,4.45,33.068,0.44597
6.394,1.2,1.54,5.11,32.333,0.57942
6.719,1.2,1.71,5.58,28.628,0.62808
6.869,0.3,1.92,6.18,29.545,0.70112
7.01,0.7,1.71,6.51,25.078,0.76825
7.274,1.2,1.61,6.63,30.988,0.68209
7.096,2.7,1.69,7.13,36.39,0.71148
6.952,4.3,1.6694,7.2276,29.187,0.66834
6.625,4,1.57,6.84,31.722,0.55216
6.681,3.4,1.4953,6.2414,25.039,0.49774
6.435,4,1.51,5.96,24.593,0.61248
6.303,2.7,1.51,6.18,25.708,0.48366
6.361,2.2,1.12,6.02,34.963,0.49592
6.289,3,0.98953,6.1131,34.236,0.60103
6.333,3.4,1.04,6.3,24.767,0.57041
6.373,2.9,0.99266,6.2183,17.419,0.56588
6.428,3.1,0.86064,6.0516,17.829,0.74621
6.433,2.6,0.73,6.12,18.168,0.71099
6.401,3,0.66467,6.5769,21.928,0.54928
6.177,3.2,0.64,6.91,21.913,0.62967
5.988,3.6,0.61726,6.5951,14.717,0.53298
5.909,5.1,0.59002,5.7273,13.802,0.70804
5.875,3.9,0.55989,4.5566,15.234,0.38049
5.88,3,0.52852,3.333,27.931,0.24295
5.991,2.7,0.49753,2.3065,30.208,0.44019
6.075,5.7,0.46856,1.7269,26.393,0.48489
6.183,2.9,0.44322,1.8444,17.984,0.4434
6.309,1.9,0.42316,2.9087,7.905,0.41012
6.458,2.2,0.41,5.17,9.964,0.5487
6.581,1.6,0.4,7.4,11.62,0.53415
6.625,2.8,0.38,5.93,15.413,0.40079
6.485,2.8,0.37,6.22,16.379,0.26313
6.32,2.2,0.36,5.75,11.283,0.3981
6.254,2.1,0.34,5.02,6.556,0.54985
6.229,2.1,0.35593,4.5887,8.801,0.62219
6.189,0.3,0.36,4.36,20.513,0.41805
6.193,1.4,0.33,4.4,27.768,0.35206
6.243,1.1,0.36,4.73,26.264,0.38866
6.26,2,0.31,4.08,20.903,0.35977
6.29,2.4,0.32,5.78,9.958,0.34288
6.373,2.5,0.32,4.58,7.206,0.39407
6.488,2.3,0.31,4.95,9.31,0.46687
6.525,1.2,0.28,4.8,11.744,0.31408
6.418,2.2,0.29,4.4,11.264,0.24764
6.274,2,0.28,4.47,8.732,0.20131
6.185,1.5,0.27,4.18,4.521,0.17647
6.209,2.4,0.29,4.56,10.033,0.24059
6.282,2.4,0.3,4.16,22.283,0.1689
6.381,1.6,0.3,4.3,28.289,0.28968
6.494,2.2,0.25,4.3,28.131,0.3257
6.601,2.2,0.25,4.73,21.815,0.27003
6.739,2.2,0.24,4.73,11.178,0.29267
6.927,2,0.23,4.35,4.878,0.34075
7.097,1.6,0.22923,3.946,10.321,0.42199
7.171,0.9,0.23,4.1,10.811,0.31481
7.097,0.8,0.2254,5.0573,14.722,0.2135
6.924,0.9,0.22,5.45,11.166,0.16636
6.768,0.7,0.21,4.85,7.03,0.10526
6.679,1.7,0.17,6.38,8.46,0.091667
6.63,2,0.15,7.34,10.291,0.14497
6.607,2.8,0.17,5.58,22.372,0.14756
6.589,1.7,0.17,4.97,27.28,0.19967
6.597,2.5,0.18,4.87,24.298,0.25076
6.603,2.5,0.17646,4.4659,17.927,0.26159
6.662,4,0.16,4.7,4.517,0.20783
6.761,3.4,0.15,5.98,6.151,0.32136
6.831,3.4,0.16,6.55,6.691,0.30158
6.779,3.7,0.13,7.28,10.368,0.17982
6.637,3.3,0.12,5.08,9.71,0.089841
6.478,2.1,0.11893,6.0861,8.143,-0.0090407
6.416,2.1,0.12,7.54,2.6,-0.041864
6.429,4,0.12,6.17,10.133,0.04879
6.473,6,0.12,6.27,20.873,0.039221
6.532,4.2,0.16,5.12,25.816,0.1415
6.601,3.9,0.14,4.53,23.387,0.18482
6.681,3.3,0.14081,4.7284,18.283,0.15444
6.791,2,0.16,5.12,7.346,0.10706
6.914,3,0.16526,5.265,6.135,0.19967
7.008,1.8,0.15759,5.2439,6.428,0.2492
6.996,1.5,0.14629,5.2673,15.382,0.14669
6.845,1.1,0.14066,5.5458,15.493,0.08526
6.646,1.6,0.15,6.29,11.003,0.016857
6.495,1.1,0.16,7.21,6.495,0.012916
6.415,1.7,0.12,7.06,4.829,0.030529
6.375,1.3,0.13,6.97,16.121,0.09349
6.365,1.6,0.14,5.34,25.886,0.0059821
6.365,2.1,0.14108,4.4215,26.028,0.15186
6.395,2,0.14,5.3,22.368,0.12133
6.452,2.2,0.14,7.18,13.657,0.074179
6.524,4,0.14154,6.1586,3.472,0.032467
6.618,3.3,0.15,4.29,5.978,0.19885
6.693,1.9,0.17,4.06,10.009,0.15444
6.654,4.3,0.2,3.77,10.739,0.021761
6.511,2.6,0.26,4.52,10.687,0.0009995
6.386,2.5,0.38996,5.2767,7.9,-0.040822
6.356,1.6,0.51,5.31,7.571,0.05638
6.373,1.3,0.57,4.65,12.356,0.16127
6.398,3.1,0.66,4.47,21.115,-0.0070246
6.469,6.9,0.65,4.33,24.353,0.062035
6.54,7.1,0.76,4.85,23.375,0.13628
6.669,9.3,0.76,5.25,16.792,0.10975
6.727,10.7,0.75,6.02,11.138,0.11778
6.799,9,0.76609,6.2101,12.759,0.30822
6.881,10.8,0.76,6.14,13.696,0.31918
6.79,10.9,0.75,6.42,17.503,0.22074
6.654,10.6,0.84,6.77,18.144,0.34359
6.377,7.4,0.68,6.75,16.388,0.34288
6.283,7,0.72,7.27,16.551,0.27308
6.135,5.3,0.68,7.08,13.428,0.62967
6.079,4.7,0.68,6.76,17.415,0.49774
6.007,4.7,0.65,6.05,23.063,0.16974
6.039,3.9,0.61973,5.6062,28.154,0.14842
6.026,3.2,0.61,5.96,25.43,0.16974
6.054,3.1,0.63,6.7,17.828,0.2135
6.214,0.8,0.66,5.97,10.623,0.14237
6.313,0.8,0.59,6.27,14.599,0.24842
6.435,2,0.56,5.59,17.376,0.33289
6.48,2.9,0.49,5.9,13.128,0.16212
6.42,2.8,0.47,5.39,11.317,0.042101
6.342,3.3,0.45,6.86,10.093,0.0029955
6.29,4.9,0.4,6.72,7.789,0.0099503
6.328,4.5,0.33,5.48,6.043,0.13628
6.339,3.3,0.37,4.77,12.123,0.10706
6.378,3.5,0.5,3.91,16.666,0.018822
6.432,4.9,0.66,3.97,16.958,-0.077962
6.51,3.3,0.86,4.28,11.893,-0.044997
6.626,4.3,0.91,4.41,10.522,0.0029955
6.701,4.8,1.28,4.66,13.513,0.17311
6.686,5.5,1.32,5.2,20.365,0.022739
6.654,3.8,1.4,4.42,18.1,0.16721
6.571,5.8,1.18,4.69,22.941,0.27536
6.448,5.4,1.12,4.88,21.156,0.39407
6.204,4.4,1.0846,4.9662,15.852,0.40879
6.159,3.2,0.99,4.96,15.303,0.55733
6.11,1.5,0.86642,4.8322,18.693,0.63127
6.151,1.2,0.89,5.03,20.34,0.58667
6.129,2.1,1.09,5.58,29.272,0.36325
6.177,4.5,1.04,5.36,28.983,0.23744
6.288,4.7,1.06,5.71,25.982,0.17311
6.399,6.9,1.04,5.62,18.517,0.17647
6.476,4.1,0.92,5.87,14.192,0.30528
6.592,4.3,1.01,6.41,16.111,0.53063
6.574,4.2,0.91,6.88,16.478,0.35206
6.573,3.9,0.90163,6.2518,16.181,0.15871
6.456,5.9,0.88,5.63,19.038,0.10616
6.356,4.9,0.71,5.87,14.89,0.18897
6.402,5.3,0.65,5.42,11.733,-0.027371
6.383,6.2,0.61,5.52,10.904,0.018822
6.343,6.1,0.7,5.86,12.291,-0.11317
6.305,5.6,0.6,5.63,16.361,-0.05975
6.298,8.1,0.61,5.51,16.263,-0.015114
6.292,5.7,0.57663,5.264,12.695,0.072321
6.325,6.5,0.52,4.9,14.533,0.21753
6.28,6.1,0.5232,4.5505,44.362,0.18648
6.175,5.3,0.54663,4.2103,26.251,-0.054456
6.004,5.1,0.52,3.84,30.813,0.026642
5.737,4.5,0.43,3.69,19.931,0.43761
5.474,7.6,0.4,4.28,18.326,0.39204
5.296,6.7,0.32,4.04,6.72,0.36047
5.213,7,0.26,4.51,16.378,0.38594
5.195,11.4,0.24,5.28,27.18,0.20212
5.295,11,0.22,4.87,32.634,0.044973
5.402,14.3,0.26,3.89,28.418,0.088011
5.509,6.2,0.23,3.77,20.367,0.076035
5.677,11.4,0.23,3.4,23.978,0.029559
5.896,10.1,0.26559,3.1192,5.563,0.12399
6.109,12,0.28,3.15,6.839,0.14756
6.28,11.6,0.25,3.43,6.903,0.11778
6.372,12,0.26,3.54,10.112,-0.017146
6.399,8.6,0.28,3.4,11.993,-0.072571
6.407,7.7,0.32,3.47,5.613,-0.028399
6.461,7.7,0.36,2.98,14.27,-0.057629
6.54,5.4,0.38,3.3,11.516,-0.04814
6.628,3.6,0.43,3.15,14.838,-0.093212
6.687,1.8,0.48,3.3,17.518,-0.13926
6.731,1,0.56,3.57,17.608,-0.093212
6.784,1.3,0.6,4.17,9.9,-0.092115
6.834,1.7,0.68,4.69,4.769,0.0009995
6.854,3.1,0.6,4.15,17.675,0.025668
6.807,3.4,0.65,3.83,13.413,-0.11766
6.662,3.9,0.47,3.97,16.353,-0.14734
6.446,4.3,0.44,3.98,17.958,-0.019183
6.263,4.4,0.38,3.9,13.698,0.072321
6.135,4.5,0.33522,3.6136,5.259,0.12399
6.141,4.6,0.43,3.53,24.464,0.21026
6.203,5.1,0.73,4.04,17.983,0.062975
6.282,4.5,1.14,4.8,27.588,-0.018164
6.353,3.9,1.593,5.4025,31.336,0.10975
6.451,4.4,1.86,5.88,32.208,0.21753
6.58,4.2,1.78,6.14,22.42,0.27155
6.696,4.6,1.67,5.7,17.84,0.44019
6.976,5.3,1.77,5.6,25.437,0.42983
6.868,6.7,1.61,5.59,25.888,0.33002
6.968,6,1.4,5.07,21.55,0.43243
6.794,6.7,1.22,4.8,23.69,0.48057
6.728,6,0.95,4.09,25.608,0.45108
6.751,6.7,0.89,4.47,21.798,0.37225
6.763,7.3,0.73,4.83,8.694,0.58612
6.757,9,0.60728,4.4362,14.478,0.44597
6.666,9.8,0.58,4.22,17.121,0.34288
6.641,7.9,0.59,4.73,19.782,0.26313
6.575,6.6,0.5,4.69,15.41,0.2135
6.555,5.3,0.49,5.28,11.028,0.28292
6.49,6.6,0.49,5.04,9.54,0.42788
6.412,6.9,0.47,5.59,9.321,0.38254
6.177,5,0.44,5.17,12.398,0.32786
5.882,3.1,0.46,4.75,12.293,0.37432
5.61,2.2,0.49,4.8,7.073,0.49164
5.443,3.3,0.51,4.04,8.769,0.60486
5.376,3.6,0.58162,3.8282,17.877,0.32642
5.411,2.8,0.59,3.98,25.819,0.34217
5.542,2.5,0.47,3.95,30.676,0.28518
5.681,5,0.44,4.09,26.458,0.22873
5.808,7.7,0.4,4.28,23.602,0.17982
5.965,8.6,0.39,4.22,13.782,0.17479
6.162,10.5,0.4,4,4.792,0.22952
6.371,12,0.45,3.76,11.827,0.24451
6.512,14.2,0.44,4.9,8.367,0.18149
6.536,14.1,0.38,4.39,14.418,0.16974
6.475,15.3,0.43,4.31,9.502,0.19639
6.442,12.4,0.43002,4.6614,7.864,0.18565
6.497,12.2,0.46,4.58,5.723,0.17898
6.559,11.7,0.57,4,12.448,0.31554
6.559,10.6,0.51,4.32,21.127,0.18399
6.579,10.5,0.5,3.4,26.408,0.21833
6.627,9.5,0.49,3.75,20.898,0.15272
6.661,7.4,0.46,3.97,13.774,0.11689
6.7,6.4,0.49,4.01,7.05,0.16467
6.728,4.7,0.42,4.17,11.838,0.20864
6.708,4.2,0.34,4.91,11.101,0.16551
6.553,3.9,0.34,4.86,13.536,0.18482
6.306,2.3,0.35865,4.5567,11.689,0.17898
6.114,2,0.35,4.49,6.017,0.17815
6.069,3.6,0.32,4.92,5.643,0.26313
6.071,4.6,0.35,5.42,16.923,0.2799
6.181,3.8,0.33,4.58,29.08,0.21914
6.328,3.2,0.34,4.29,30.669,0.22634
6.457,3.7,0.30694,4.8734,25.336,0.13628
6.589,5,0.28,5.46,17.949,0.11867
6.784,3.8,0.33,5.25,6.918,0.09894
7.033,3.5,0.43071,4.3934,10.376,0.21672
7.256,3.4,0.57,3.69,11.497,0.16297
7.336,2.2,0.7514,3.7781,17.188,0.18315
7.269,0.9,1,4.21,21.043,0.23744
7.256,1.2,1.32,4.6,23.013,0.31262
7.335,3.3,1.83,5.67,41.008,0.45742
7.471,5.8,2.77,7.21,41.191,0.45298
7.439,5.7,2.66,7.77,53.872,0.49164
7.505,4.5,2.61,7.44,49.539,0.43502
7.428,4.9,2.65,7.26,43.231,0.55331
7.252,5.4,3.04,7.32,51.561,0.54985
7.08,5.8,2.59,7.56,47.517,0.6065
7.354,5.6,2.3356,8.0173,45.726,0.75518
7.265,8.1,2.3811,8.3898,34.269,0.69515
7.15,5.1,2.39,8.28,58.673,0.74479
6.567,4.6,2.1529,7.6051,51.208,0.88004
6.415,4.6,1.97,7.54,38.558,0.76686
6.281,5.8,1.98,8.34,32.302,0.88087
6.111,5.1,1.61,7.44,30.799,1.0145
6.168,6.3,1.47,7.43,32.539,0.80558
5.976,5.9,1.46,6.61,44.318,0.76872
6.112,6.9,1.4,6.81,41.197,0.67549
6.32,6,1.21,5.83,37.347,0.52414
6.47,4.6,1.22,5.94,28.744,0.55274
6.631,1.3,1.1164,6.0638,19.427,0.55675
6.768,4.1,0.97,6.01,18.002,0.70606
7.011,4.6,0.93985,6.1037,18.245,0.63074
7.037,4.4,0.91,6.37,25.008,0.53063
6.844,1.5,0.78,6.5,21.728,0.48057
6.686,1.7,0.72,5.9,17.835,0.6238
6.577,0.6,0.71,5.7,15.024,0.64501
6.579,0.5,0.66,5.08,14.263,0.67702
6.545,1.8,0.61,5.74,14.669,0.64501
6.433,1.2,0.59,4.87,25.316,0.55618
6.451,1.9,0.51,5.3,27.808,0.36672
6.417,3.4,0.48,5,22.85,0.42265
6.411,3.3,0.47,4.88,10.453,0.52058
6.388,3.7,0.42,4.88,12.401,0.56758
6.371,6.6,0.39,4.97,13.703,0.42199
6.28,7.3,0.34,5.42,13.508,0.31042
6.008,8.8,0.32615,5.6853,19.68,0.50078
5.725,9.4,0.31,5.24,14.628,0.64501
5.493,10.7,0.27,4.16,5.998,0.65024
5.412,8.9,0.3,3.87,12.287,0.71148
5.441,9.8,0.28,3.63,28.43,0.66011
5.536,10.6,0.31,3.58,33.102,0.51163
5.661,10.6,0.3,3.45,31.936,0.49835
5.771,12.8,0.3,3.13,25.603,0.50682
5.881,11.5,0.35,3.09,16.903,0.48797
6.066,11,0.39,3.04,5.451,0.49409
6.296,11.9,0.33,3.11,12.352,0.52414
6.454,12.2,0.31,3.06,13.031,0.43308
6.474,10.7,0.29,3.19,14.598,0.33218
6.355,8.9,0.32,3.22,12.654,0.39474
6.266,9.5,0.34,3.01,10.228,0.41673
6.29,8.3,0.38,2.77,3.172,0.40146
6.377,7.6,0.32,3.49,13.087,0.46185
6.387,8.7,0.28,3.39,25.608,0.40279
6.418,8.8,0.26,3.88,31.368,0.38662
6.488,7.6,0.22,4.46,27.106,0.42331
6.517,10.6,0.23,4.23,17.088,0.39676
6.577,9.5,0.2,5,4.938,0.36811
6.671,8.6,0.23,6.15,10.343,0.4781
6.738,7.3,0.18,6.14,9.299,0.39272
6.648,7.5,0.16503,5.8295,15.2,0.33361
6.404,5.6,0.19,5.88,11.638,0.35487
6.182,6.1,0.21,6.61,10.204,0.35347
6.111,5.6,0.2,7.46,4.99,0.34572
6.139,4.4,0.18,6.96,14.57,0.39339
6.207,9.1,0.21,5.99,26.493,0.38798
6.33,7.1,0.2,4.41,31.155,0.44725
6.467,4.1,0.2,4.21,30.934,0.44852
6.569,2.3,0.17,5.11,21.503,0.39272
6.737,2.6,0.18,4.48,9.303,0.35627
6.974,2.1,0.32,3.19,6.477,0.44212
7.21,1.2,0.55,3.41,11.2,0.40346
7.3,2,0.91,4.15,22.738,0.32858
7.126,2.9,1.31,5.43,35.191,0.42134
7.15,3.2,1.53,6.09,29.598,0.50561
6.925,6.3,1.615,5.9989,29.589,0.53532
6.885,4.6,1.6,5.77,30.232,0.59443
6.816,4.4,1.62,5.88,29.493,0.69415
6.747,2.8,1.91,5.94,29.76,0.47561
6.956,3.3,1.78,5.92,41.389,0.52058
6.764,4.4,1.81,6.26,38.166,0.55274
6.91,1.2,1.62,5.17,33.407,0.48797
6.901,3.7,1.57,5.35,26.868,0.48243
7.078,3.9,1.6704,5.6014,30.768,0.63763
6.916,4.3,1.67,5.74,22.897,0.56928
6.732,5.7,1.47,6.14,26.316,0.58779
6.53,4.2,1.4808,6.6776,30.293,0.5889
6.253,5.6,1.51,6.61,22.533,0.45869
6.188,5.1,1.32,5.82,21.538,0.59664
6.195,7.4,1.22,5.95,19.25,0.47375
6.222,11.9,1.32,5.44,30.429,0.39407
6.411,14.9,1.26,5.19,38.766,0.53708
6.437,14,1.21,4.73,34.035,0.57098
6.562,12.1,1.37,4.89,30.206,0.39609
6.705,10.7,1.35,5.44,17.628,0.35347
6.887,9.6,1.14,5.16,19.672,0.42723
7.059,8.1,1.03,5.68,19.693,0.37225
7.014,6.5,0.88,4.96,21.278,0.41673
6.826,5.8,0.92,5.4,23.837,0.46499
6.695,3.9,0.88,5.7,18.644,0.45995
6.618,2.5,0.82,4.97,13.74,0.42396
6.619,1.8,0.84,5.13,13.363,0.49409
6.607,3.5,0.81,4.66,15.863,0.43438
6.604,6.4,0.83,4.62,27.766,0.35557
6.57,7.2,0.75,4.75,30.662,0.44916
6.652,7.2,0.72,4.3,26.654,0.36672
6.704,7.1,0.63471,4.3876,14.042,0.27308
6.77,5.9,0.51703,4.8946,8.438,0.3257
6.904,5,0.45,5.24,15.073,0.40547
6.919,4.1,0.45,5.16,13.532,0.27839
6.763,5,0.37,5.17,15.923,0.2662
6.518,4.8,0.3483,4.5407,12.583,0.29788
6.359,5.2,0.38268,3.6395,5.188,0.31918
6.308,3.4,0.41,3.23,5.638,0.28141
6.316,3.7,0.4,3.73,20.497,0.31262
6.374,3.6,0.4,4.3,28.289,0.30675
6.462,5.1,0.34,4.47,30.387,0.41343
6.519,3.1,0.32,4.43,29.348,0.34288
6.593,1.8,0.33,3.92,17.448,0.24295
6.73,1.9,0.3,3.91,3.815,0.2327
